Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2017Q4,"",S08000022,"",H103H,"",All Inpatients,d,932,3075,3.29935622317597,"",686,4009,5.84402332361516,""
2018Q1,"",S08000022,"",H103H,"",All Inpatients,d,940,3052,3.2468085106383,"",702,4460,6.35327635327635,""
2018Q2,"",S08000022,"",H103H,"",All Inpatients,d,926,3000,3.23974082073434,"",696,3378,4.85344827586207,""
2018Q3,"",S08000022,"",H103H,"",All Inpatients,d,875,3189,3.64457142857143,"",665,4864,7.31428571428571,""
2018Q4,"",S08000022,"",H103H,"",All Inpatients,d,902,2468,2.73614190687361,"",702,3939,5.61111111111111,""
2019Q1,"",S08000022,"",H103H,"",All Inpatients,d,784,3080,3.92857142857143,"",544,3591,6.60110294117647,""
2019Q2,"",S08000022,"",H103H,"",All Inpatients,d,746,3113,4.17292225201072,"",595,4561,7.6655462184874,""
2019Q3,"",S08000022,"",H103H,"",All Inpatients,d,820,3658,4.4609756097561,"",624,4750,7.61217948717949,""
2019Q4,"",S08000022,"",H103H,"",All Inpatients,d,712,2986,4.1938202247191,"",552,4527,8.20108695652174,""
2020Q1,"",S08000022,"",H103H,"",All Inpatients,d,702,4210,5.997150997151,"",537,5922,11.0279329608939,""
2020Q2,"",S08000022,"",H103H,"",All Inpatients,d,612,2402,3.92483660130719,"",428,4705,10.9929906542056,""
2020Q3,"",S08000022,"",H103H,"",All Inpatients,d,601,2739,4.55740432612313,"",475,3564,7.50315789473684,""
2020Q4,"",S08000022,"",H103H,"",All Inpatients,d,637,3575,5.61224489795918,"",457,4159,9.10065645514223,""
2021Q1,"",S08000022,"",H103H,"",All Inpatients,d,609,3551,5.83087027914614,"",435,5271,12.1172413793103,""
2021Q2,"",S08000022,"",H103H,"",All Inpatients,d,686,3118,4.54518950437318,"",502,5476,10.9083665338645,""
2021Q3,"",S08000022,"",H103H,"",All Inpatients,d,671,2851,4.24888226527571,"",538,4205,7.81598513011152,""
2021Q4,"",S08000022,"",H103H,"",All Inpatients,d,633,3793,5.99210110584518,"",465,5614,12.0731182795699,""
2022Q1,"",S08000022,"",H103H,"",All Inpatients,d,533,3591,6.73733583489681,"",393,3966,10.0916030534351,""
2022Q2,"",S08000022,"",H103H,"",All Inpatients,d,460,3497,7.60217391304348,"",346,5665,16.3728323699422,""
2022Q3,p,S08000022,"",H103H,"",All Inpatients,d,466,2466,5.29184549356223,"",361,3815,10.5678670360111,""
2017Q3,"",S08000022,"",C121H,"",All Inpatients,d,649,3009,4.63636363636364,"",607,3375,5.56013179571664,""
2017Q4,"",S08000022,"",C121H,"",All Inpatients,d,609,3093,5.07881773399015,"",558,3249,5.82258064516129,""
2018Q1,"",S08000022,"",C121H,"",All Inpatients,d,591,3835,6.48900169204738,"",559,4522,8.08944543828265,""
2018Q2,"",S08000022,"",C121H,"",All Inpatients,d,671,3754,5.5946348733234,"",635,3768,5.93385826771654,""
2018Q3,"",S08000022,"",C121H,"",All Inpatients,d,667,3292,4.93553223388306,"",611,4030,6.59574468085106,""
2018Q4,"",S08000022,"",C121H,"",All Inpatients,d,582,4088,7.02405498281787,"",536,4657,8.6884328358209,""
2019Q1,"",S08000022,"",C121H,"",All Inpatients,d,632,3691,5.84018987341772,"",562,3937,7.00533807829181,""
2019Q2,"",S08000022,"",C121H,"",All Inpatients,d,618,3505,5.6715210355987,"",545,4089,7.50275229357798,""
2019Q3,"",S08000022,"",C121H,"",All Inpatients,d,653,3775,5.78101071975498,"",544,4065,7.47242647058824,""
2019Q4,"",S08000022,"",C121H,"",All Inpatients,d,692,3168,4.57803468208092,"",561,3346,5.96434937611408,""
2020Q1,"",S08000022,"",C121H,"",All Inpatients,d,651,4135,6.35176651305684,"",543,4830,8.89502762430939,""
2020Q2,"",S08000022,"",C121H,"",All Inpatients,d,492,1878,3.81707317073171,"",363,2150,5.9228650137741,""
2020Q3,"",S08000022,"",C121H,"",All Inpatients,d,614,2389,3.89087947882736,"",486,2644,5.440329218107,""
2020Q4,"",S08000022,"",C121H,"",All Inpatients,d,663,2841,4.28506787330317,"",540,3241,6.00185185185185,""
2021Q1,"",S08000022,"",C121H,"",All Inpatients,d,628,3033,4.8296178343949,"",510,3156,6.18823529411765,""
2021Q2,"",S08000022,"",C121H,"",All Inpatients,d,687,2822,4.10771470160116,"",554,3431,6.19314079422383,""
2021Q3,"",S08000022,"",C121H,"",All Inpatients,d,699,3510,5.02145922746781,"",585,3791,6.48034188034188,""
2021Q4,"",S08000022,"",C121H,"",All Inpatients,d,669,3333,4.98206278026906,"",547,3874,7.08226691042048,""
2022Q1,"",S08000022,"",C121H,"",All Inpatients,d,675,3089,4.5762962962963,"",522,3323,6.36590038314176,""
2022Q2,"",S08000022,"",C121H,"",All Inpatients,d,759,3117,4.10671936758893,"",605,3804,6.28760330578512,""
2022Q3,p,S08000022,"",C121H,"",All Inpatients,d,674,3741,5.55044510385757,"",562,4083,7.26512455516014,""
2017Q3,"",S08000022,"",S08000022,d,All Inpatients,d,10990,41212,3.74995450409463,"",7012,46375,6.61366229321164,""
2017Q4,"",S08000022,"",S08000022,d,All Inpatients,d,10672,43647,4.08986131934033,"",6629,50718,7.65092774174084,""
2018Q1,"",S08000022,"",S08000022,d,All Inpatients,d,10742,43070,4.00949543846584,"",6503,49645,7.63416884514839,""
2018Q2,"",S08000022,"",S08000022,d,All Inpatients,d,11251,40971,3.64154297395787,"",7060,47132,6.67592067988669,""
2018Q3,"",S08000022,"",S08000022,d,All Inpatients,d,11276,42399,3.76010996807379,"",7192,47302,6.57703003337041,""
2018Q4,"",S08000022,"",S08000022,d,All Inpatients,d,11040,42851,3.88143115942029,"",6869,49602,7.22113844810016,""
2019Q1,"",S08000022,"",S08000022,d,All Inpatients,d,10547,41611,3.94529250023703,"",6520,47674,7.31196319018405,""
2019Q2,"",S08000022,"",S08000022,d,All Inpatients,d,10945,44250,4.04294198264047,"",6947,49822,7.1717288038002,""
2019Q3,"",S08000022,"",S08000022,d,All Inpatients,d,11285,44304,3.92591936198494,"",6990,49782,7.12188841201717,""
2019Q4,"",S08000022,"",S08000022,d,All Inpatients,d,11060,43901,3.96934900542495,"",6724,50742,7.5464009518144,""
2020Q1,"",S08000022,"",S08000022,d,All Inpatients,d,9940,47345,4.76307847082495,"",6044,53601,8.86846459298478,""
2020Q2,"",S08000022,"",S08000022,d,All Inpatients,d,8324,29212,3.50937049495435,"",4541,37868,8.33913234970271,""
2020Q3,"",S08000022,"",S08000022,d,All Inpatients,d,10673,35398,3.31659327274431,"",5927,41551,7.01046060401552,""
2020Q4,"",S08000022,"",S08000022,d,All Inpatients,d,10743,42524,3.95829842688262,"",5892,45139,7.66106585200272,""
2021Q1,"",S08000022,"",S08000022,d,All Inpatients,d,10309,42170,4.09060044621205,"",5388,45901,8.51911655530809,""
2021Q2,"",S08000022,"",S08000022,d,All Inpatients,d,10989,39451,3.59004459004459,"",5922,45502,7.68355285376562,""
2021Q3,"",S08000022,"",S08000022,d,All Inpatients,d,11092,43174,3.89235485034259,"",6166,47005,7.62325656827765,""
2021Q4,"",S08000022,"",S08000022,d,All Inpatients,d,10252,46176,4.50409676160749,"",5802,49911,8.6023784901758,""
2022Q1,"",S08000022,"",S08000022,d,All Inpatients,d,9685,42178,4.35498193082086,"",5299,45504,8.58728061898471,""
2022Q2,"",S08000022,"",S08000022,d,All Inpatients,d,10270,44782,4.36046738072055,"",5665,54080,9.54633715798764,""
2022Q3,p,S08000022,"",S08000022,d,All Inpatients,d,10009,41356,4.13188130682386,"",5584,47927,8.58291547277937,""
2017Q3,"",S08000022,"",H202H,"",All Inpatients,d,8739,31221,3.57260556127703,"",5184,36055,6.95505401234568,""
2017Q4,"",S08000022,"",H202H,"",All Inpatients,d,8520,30492,3.57887323943662,"",4924,39487,8.01929325751422,""
2018Q1,"",S08000022,"",H202H,"",All Inpatients,d,8615,30222,3.50806732443413,"",4807,37549,7.81131682962347,""
2018Q2,"",S08000022,"",H202H,"",All Inpatients,d,8967,28781,3.20965763354522,"",5230,37281,7.1282982791587,""
2018Q3,"",S08000022,"",H202H,"",All Inpatients,d,9059,30346,3.34981786069103,"",5394,35022,6.49276974416018,""
2018Q4,"",S08000022,"",H202H,"",All Inpatients,d,8957,30820,3.44088422462878,"",5182,38267,7.38460054033192,""
2019Q1,"",S08000022,"",H202H,"",All Inpatients,d,8562,29256,3.41695865451997,"",4969,37323,7.51116924934594,""
2019Q2,"",S08000022,"",H202H,"",All Inpatients,d,8938,31193,3.48993063325129,"",5324,37792,7.09842223891811,""
2019Q3,"",S08000022,"",H202H,"",All Inpatients,d,9124,31508,3.45330995177554,"",5287,37923,7.17287686778892,""
2019Q4,"",S08000022,"",H202H,"",All Inpatients,d,9050,33118,3.65944751381215,"",5144,39770,7.73133748055988,""
2020Q1,"",S08000022,"",H202H,"",All Inpatients,d,8053,32053,3.98025580528995,"",4563,39796,8.72145518299364,""
2020Q2,"",S08000022,"",H202H,"",All Inpatients,d,6801,20347,2.99176591677694,"",3481,28971,8.3226084458489,""
2020Q3,"",S08000022,"",H202H,"",All Inpatients,d,8853,25358,2.86433977182876,"",4493,32067,7.13710215891387,""
2020Q4,"",S08000022,"",H202H,"",All Inpatients,d,8901,30776,3.45758903493989,"",4496,34594,7.69439501779359,""
2021Q1,"",S08000022,"",H202H,"",All Inpatients,d,8565,29671,3.46421482778751,"",4071,34281,8.4207811348563,""
2021Q2,"",S08000022,"",H202H,"",All Inpatients,d,8998,27463,3.05212269393198,"",4420,33769,7.64004524886878,""
2021Q3,"",S08000022,"",H202H,"",All Inpatients,d,9150,31151,3.40448087431694,"",4616,35161,7.61720103986135,""
2021Q4,"",S08000022,"",H202H,"",All Inpatients,d,8403,32443,3.86088301796977,"",4407,37036,8.40390288177899,""
2022Q1,"",S08000022,"",H202H,"",All Inpatients,d,7969,30149,3.78328523026729,"",4013,34300,8.54722153002741,""
2022Q2,"",S08000022,"",H202H,"",All Inpatients,d,8493,32151,3.78558813140233,"",4297,40691,9.46962997440074,""
2022Q3,p,S08000022,"",H202H,"",All Inpatients,d,8283,29965,3.61765060968248,"",4203,36937,8.78824649060195,""
2017Q3,"",S08000032,"",S08000032,d,All Inpatients,d,33368,101854,3.05244545672501,"",18587,105510,5.67654812503363,""
2017Q4,"",S08000032,"",S08000032,d,All Inpatients,d,34392,102515,2.98078041404978,"",19012,104796,5.51209762255418,""
2018Q1,"",S08000032,"",S08000032,d,All Inpatients,d,35381,104872,2.96407676436505,"",19299,106596,5.5233949945593,""
2018Q2,"",S08000032,"",S08000032,d,All Inpatients,d,33447,98848,2.95536221484737,"",18841,102672,5.44939228278754,""
2018Q3,"",S08000032,"",S08000032,d,All Inpatients,d,33410,98970,2.96228674049686,"",18811,100987,5.36850778799638,""
2018Q4,"",S08000032,"",S08000032,d,All Inpatients,d,36068,105370,2.92142619496507,"",19597,106715,5.44547634842068,""
2019Q1,"",S08000032,"",S08000032,d,All Inpatients,d,37364,102328,2.7386789422974,"",20171,105291,5.2199196866789,""
2019Q2,"",S08000032,"",S08000032,d,All Inpatients,d,36013,99462,2.76183600366534,"",19809,100944,5.09586551567469,""
2019Q3,"",S08000032,"",S08000032,d,All Inpatients,d,36142,104810,2.89995019644735,"",19872,106838,5.37630837359098,""
2019Q4,"",S08000032,"",S08000032,d,All Inpatients,d,37304,107456,2.8805490027879,"",20049,111099,5.54137363459524,""
2020Q1,"",S08000032,"",S08000032,d,All Inpatients,d,34259,105661,3.08418225867655,"",18124,111487,6.15134628117413,""
2020Q2,"",S08000032,"",S08000032,d,All Inpatients,d,25453,67339,2.64562134129572,"",13307,68612,5.15608326444728,""
2020Q3,"",S08000032,"",S08000032,d,All Inpatients,d,30317,86219,2.84391595474486,"",16470,87460,5.31026108075288,""
2020Q4,"",S08000032,"",S08000032,d,All Inpatients,d,28785,94258,3.27455271842974,"",15452,96417,6.23977478643541,""
2021Q1,"",S08000032,"",S08000032,d,All Inpatients,d,28547,96313,3.37383963288612,"",15501,99236,6.40190955422231,""
2021Q2,"",S08000032,"",S08000032,d,All Inpatients,d,32750,97940,2.99053435114504,"",18230,99816,5.47537026878771,""
2021Q3,"",S08000032,"",S08000032,d,All Inpatients,d,33684,101673,3.01843605272533,"",17686,102900,5.8181612574918,""
2021Q4,"",S08000032,"",S08000032,d,All Inpatients,d,32673,105034,3.21470327181465,"",16588,109418,6.5962141306968904,""
2022Q1,"",S08000032,"",S08000032,d,All Inpatients,d,31531,105601,3.34911674225365,"",15976,105525,6.60522033049574,""
2022Q2,"",S08000032,"",S08000032,d,All Inpatients,d,32723,106388,3.25116890260673,"",16863,112468,6.66951313526656,""
2022Q3,p,S08000032,"",S08000032,d,All Inpatients,d,31691,105036,3.31437947682307,"",16831,109669,6.5158932921395,""
2017Q3,"",S08000032,"",L302H,"",All Inpatients,d,9392,37486,3.99126916524702,"",5828,39670,6.80679478380233,""
2017Q4,"",S08000032,"",L302H,"",All Inpatients,d,9914,35982,3.62941295138188,"",5889,36915,6.26846663270504,""
2018Q1,"",S08000032,"",L302H,"",All Inpatients,d,11075,35238,3.18176072234763,"",6068,36156,5.95847066578774,""
2018Q2,"",S08000032,"",L302H,"",All Inpatients,d,10736,35153,3.27431073025335,"",6089,35910,5.89752011824602,""
2018Q3,"",S08000032,"",L302H,"",All Inpatients,d,10426,35574,3.41204680606177,"",5993,36480,6.08710161855498,""
2018Q4,"",S08000032,"",L302H,"",All Inpatients,d,11541,36613,3.17242873234555,"",6120,36269,5.92630718954248,""
2019Q1,"",S08000032,"",L302H,"",All Inpatients,d,11624,34921,3.0042154163799,"",6220,36694,5.89935691318328,""
2019Q2,"",S08000032,"",L302H,"",All Inpatients,d,10992,32661,2.97134279475983,"",5961,33637,5.64284516020802,""
2019Q3,"",S08000032,"",L302H,"",All Inpatients,d,10491,35105,3.34620150605281,"",5813,35861,6.16910373301221,""
2019Q4,"",S08000032,"",L302H,"",All Inpatients,d,11138,37173,3.33749326629556,"",5822,38629,6.63500515286843,""
2020Q1,"",S08000032,"",L302H,"",All Inpatients,d,9979,36003,3.60787654073554,"",5181,38560,7.44257865276974,""
2020Q2,"",S08000032,"",L302H,"",All Inpatients,d,6690,18990,2.83856502242152,"",3000,20044,6.68133333333333,""
2020Q3,"",S08000032,"",L302H,"",All Inpatients,d,9151,26626,2.90962736312971,"",4521,26491,5.85954434859544,""
2020Q4,"",S08000032,"",L302H,"",All Inpatients,d,9171,30430,3.31806782248392,"",4435,30297,6.83134160090192,""
2021Q1,"",S08000032,"",L302H,"",All Inpatients,d,8955,29930,3.34226689000558,"",4411,31161,7.06438449331217,""
2021Q2,"",S08000032,"",L302H,"",All Inpatients,d,9901,31959,3.22785577214423,"",5119,30887,6.03379566321547,""
2021Q3,"",S08000032,"",L302H,"",All Inpatients,d,9723,32367,3.32891082999074,"",4847,32657,6.7375696306994,""
2021Q4,"",S08000032,"",L302H,"",All Inpatients,d,9925,34807,3.50700251889169,"",4739,35205,7.42878244355349,""
2022Q1,"",S08000032,"",L302H,"",All Inpatients,d,9792,34428,3.51593137254902,"",4558,33033,7.2472575691092596,""
2022Q2,"",S08000032,"",L302H,"",All Inpatients,d,9336,35580,3.81105398457584,"",4593,37033,8.06292183757892,""
2022Q3,p,S08000032,"",L302H,"",All Inpatients,d,8751,33841,3.86710090275397,"",4569,35401,7.74808492011381,""
2017Q3,"",S08000032,"",L106H,"",All Inpatients,d,13255,31034,2.34130516786118,"",6405,31365,4.89695550351288,""
2017Q4,"",S08000032,"",L106H,"",All Inpatients,d,13851,32496,2.34611219406541,"",6764,32968,4.87403903015967,""
2018Q1,"",S08000032,"",L106H,"",All Inpatients,d,13921,34417,2.47230802384886,"",6846,34394,5.02395559450774,""
2018Q2,"",S08000032,"",L106H,"",All Inpatients,d,12732,29854,2.34480050267044,"",6421,30790,4.79520323937081,""
2018Q3,"",S08000032,"",L106H,"",All Inpatients,d,12876,29912,2.32308170239205,"",6399,29923,4.67619940615721,""
2018Q4,"",S08000032,"",L106H,"",All Inpatients,d,14159,33771,2.38512606822516,"",6943,34019,4.89975514907101,""
2019Q1,"",S08000032,"",L106H,"",All Inpatients,d,14842,33970,2.28877509769573,"",7264,34208,4.70925110132159,""
2019Q2,"",S08000032,"",L106H,"",All Inpatients,d,14342,32968,2.29870310974759,"",7190,31760,4.41724617524339,""
2019Q3,"",S08000032,"",L106H,"",All Inpatients,d,14882,33326,2.23934954979169,"",7351,33458,4.55148959325262,""
2019Q4,"",S08000032,"",L106H,"",All Inpatients,d,14794,34589,2.33804244964175,"",7555,35119,4.64844473858372,""
2020Q1,"",S08000032,"",L106H,"",All Inpatients,d,14018,33807,2.41168497645884,"",6914,34161,4.9408446630026,""
2020Q2,"",S08000032,"",L106H,"",All Inpatients,d,8433,19567,2.32028933949959,"",4139,20393,4.92703551582508,""
2020Q3,"",S08000032,"",L106H,"",All Inpatients,d,10787,28729,2.66329841475851,"",5674,28415,5.0079309129362,""
2020Q4,"",S08000032,"",L106H,"",All Inpatients,d,10770,31599,2.93398328690808,"",5770,31453,5.45112651646447,""
2021Q1,"",S08000032,"",L106H,"",All Inpatients,d,9968,31270,3.13703852327448,"",5610,31728,5.65561497326203,""
2021Q2,"",S08000032,"",L106H,"",All Inpatients,d,11599,31139,2.68462798517114,"",6611,31234,4.72454999243685,""
2021Q3,"",S08000032,"",L106H,"",All Inpatients,d,12107,32705,2.70132980920129,"",6382,31403,4.92055781886556,""
2021Q4,"",S08000032,"",L106H,"",All Inpatients,d,11718,34118,2.9115890083632,"",5930,35086,5.91669477234401,""
2022Q1,"",S08000032,"",L106H,"",All Inpatients,d,11662,34098,2.92385525638827,"",5803,33559,5.78304325348957,""
2022Q2,"",S08000032,"",L106H,"",All Inpatients,d,12252,33585,2.74118511263467,"",6222,35082,5.63837994214079,""
2022Q3,p,S08000032,"",L106H,"",All Inpatients,d,12175,33539,2.75474332648871,"",6166,34217,5.54930262731106,""
2017Q3,"",S08000032,"",L308H,"",All Inpatients,d,10721,33334,3.10922488573827,"",6354,34475,5.42571608435631,""
2017Q4,"",S08000032,"",L308H,"",All Inpatients,d,10627,34037,3.20287945798438,"",6359,34913,5.49032866802956,""
2018Q1,"",S08000032,"",L308H,"",All Inpatients,d,10385,35217,3.3911410688493002,"",6385,36046,5.64541895066562,""
2018Q2,"",S08000032,"",L308H,"",All Inpatients,d,9979,33841,3.3912215652871,"",6331,35972,5.68188279892592,""
2018Q3,"",S08000032,"",L308H,"",All Inpatients,d,10108,33484,3.31262366442422,"",6419,34584,5.38775510204082,""
2018Q4,"",S08000032,"",L308H,"",All Inpatients,d,10368,34986,3.3744212962963,"",6534,36427,5.57499234771962,""
2019Q1,"",S08000032,"",L308H,"",All Inpatients,d,10898,33437,3.06817764727473,"",6687,34389,5.14266487213997,""
2019Q2,"",S08000032,"",L308H,"",All Inpatients,d,10679,33833,3.16818054124918,"",6658,35547,5.33899068789426,""
2019Q3,"",S08000032,"",L308H,"",All Inpatients,d,10769,36379,3.37812238833689,"",6708,37519,5.59317233154442,""
2019Q4,"",S08000032,"",L308H,"",All Inpatients,d,11372,35694,3.13876187126275,"",6672,37351,5.59817146282974,""
2020Q1,"",S08000032,"",L308H,"",All Inpatients,d,10262,35851,3.49356850516469,"",6029,38766,6.42992204345663,""
2020Q2,"",S08000032,"",L308H,"",All Inpatients,d,10330,28756,2.7837366892546,"",6168,28175,4.56793125810636,""
2020Q3,"",S08000032,"",L308H,"",All Inpatients,d,10379,30864,2.97369688794682,"",6275,32554,5.18788844621514,""
2020Q4,"",S08000032,"",L308H,"",All Inpatients,d,8845,32223,3.64307518371962,"",5247,34667,6.60701353154183,""
2021Q1,"",S08000032,"",L308H,"",All Inpatients,d,9624,35113,3.6484829592685,"",5480,36347,6.63266423357664,""
2021Q2,"",S08000032,"",L308H,"",All Inpatients,d,11250,34842,3.09706666666667,"",6500,37695,5.79923076923077,""
2021Q3,"",S08000032,"",L308H,"",All Inpatients,d,11854,36601,3.0876497384849,"",6457,38840,6.01517732693201,""
2021Q4,"",S08000032,"",L308H,"",All Inpatients,d,11030,36109,3.27370806890299,"",5919,39127,6.61040716337219,""
2022Q1,"",S08000032,"",L308H,"",All Inpatients,d,10077,37075,3.67917038801231,"",5615,38933,6.93374888691006,""
2022Q2,"",S08000032,"",L308H,"",All Inpatients,d,11135,37223,3.34288280197575,"",6048,40353,6.67212301587302,""
2022Q3,p,S08000032,"",L308H,"",All Inpatients,d,10765,37656,3.4980027868091,"",6096,40051,6.57004593175853,""
2017Q3,"",S08000024,"",S08000024,d,All Inpatients,d,38350,170775,4.45306388526727,"",23557,168573,7.15596213439742,""
2017Q4,"",S08000024,"",S08000024,d,All Inpatients,d,39225,172477,4.39711918419375,"",23819,177377,7.44687014568202,""
2018Q1,"",S08000024,"",S08000024,d,All Inpatients,d,38564,171599,4.44971994606369,"",22975,175364,7.63281828073993,""
2018Q2,"",S08000024,"",S08000024,d,All Inpatients,d,37827,172284,4.55452454595924,"",23195,173020,7.45936624272472,""
2018Q3,"",S08000024,"",S08000024,d,All Inpatients,d,37719,166373,4.41085394628702,"",23208,171055,7.3705187866253,""
2018Q4,"",S08000024,"",S08000024,d,All Inpatients,d,39494,176212,4.46174102395301,"",24161,180406,7.46682670419271,""
2019Q1,"",S08000024,"",S08000024,d,All Inpatients,d,38889,167994,4.31983337190465,"",23442,172296,7.34988482211415,""
2019Q2,"",S08000024,"",S08000024,d,All Inpatients,d,40758,172526,4.23293586535159,"",24389,174217,7.14326130632662,""
2019Q3,"",S08000024,"",S08000024,d,All Inpatients,d,40505,166062,4.09979014936428,"",24321,164252,6.7535052012664,""
2019Q4,"",S08000024,"",S08000024,d,All Inpatients,d,40433,168455,4.1662750723419,"",23632,167499,7.08780467163169,""
2020Q1,"",S08000024,"",S08000024,d,All Inpatients,d,37731,176467,4.67697649147915,"",21469,176918,8.24062601891099,""
2020Q2,"",S08000024,"",S08000024,d,All Inpatients,d,30208,110216,3.64856991525424,"",15704,113722,7.24159449821701,""
2020Q3,"",S08000024,"",S08000024,d,All Inpatients,d,36845,135392,3.67463699280771,"",20186,131992,6.53878925988309,""
