Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2019Q4,,S08000031,,S12000038,,All Day cases,,5250,0,0,,5206,0,0,
2020Q1,,S08000031,,S12000038,,All Day cases,,4779,0,0,,4733,0,0,
2020Q2,,S08000031,,S12000038,,All Day cases,,1491,0,0,,1473,0,0,
2020Q3,,S08000031,,S12000038,,All Day cases,,2793,0,0,,2758,0,0,
2020Q4,,S08000031,,S12000038,,All Day cases,,3607,0,0,,3582,0,0,
2021Q1,,S08000031,,S12000038,,All Day cases,,3487,0,0,,3464,0,0,
2021Q2,,S08000031,,S12000038,,All Day cases,,4195,0,0,,4163,0,0,
2021Q3,,S08000031,,S12000038,,All Day cases,,4076,0,0,,4053,0,0,
2021Q4,,S08000031,,S12000038,,All Day cases,,4326,0,0,,4299,0,0,
2022Q1,,S08000031,,S12000038,,All Day cases,,4255,0,0,,4234,0,0,
2022Q2,,S08000031,,S12000038,,All Day cases,,4371,0,0,,4348,0,0,
2022Q3,p,S08000031,,S12000038,,All Day cases,,4854,0,0,,4831,0,0,
2017Q3,,S08000031,,S12000039,,All Day cases,,2584,0,0,,2573,0,0,
2017Q4,,S08000031,,S12000039,,All Day cases,,2716,0,0,,2707,0,0,
2018Q1,,S08000031,,S12000039,,All Day cases,,2665,0,0,,2641,0,0,
2018Q2,,S08000031,,S12000039,,All Day cases,,2711,0,0,,2688,0,0,
2018Q3,,S08000031,,S12000039,,All Day cases,,2749,0,0,,2736,0,0,
2018Q4,,S08000031,,S12000039,,All Day cases,,2694,0,0,,2674,0,0,
2019Q1,,S08000031,,S12000039,,All Day cases,,2814,0,0,,2804,0,0,
2019Q2,,S08000031,,S12000039,,All Day cases,,2977,0,0,,2953,0,0,
2019Q3,,S08000031,,S12000039,,All Day cases,,2965,0,0,,2946,0,0,
2019Q4,,S08000031,,S12000039,,All Day cases,,2891,0,0,,2881,0,0,
2020Q1,,S08000031,,S12000039,,All Day cases,,2583,0,0,,2568,0,0,
2020Q2,,S08000031,,S12000039,,All Day cases,,770,0,0,,761,0,0,
2020Q3,,S08000031,,S12000039,,All Day cases,,1639,0,0,,1635,0,0,
2020Q4,,S08000031,,S12000039,,All Day cases,,2188,0,0,,2176,0,0,
2021Q1,,S08000031,,S12000039,,All Day cases,,2188,0,0,,2171,0,0,
2021Q2,,S08000031,,S12000039,,All Day cases,,2512,0,0,,2496,0,0,
2021Q3,,S08000031,,S12000039,,All Day cases,,2466,0,0,,2452,0,0,
2021Q4,,S08000031,,S12000039,,All Day cases,,2320,0,0,,2314,0,0,
2022Q1,,S08000031,,S12000039,,All Day cases,,2460,0,0,,2447,0,0,
2022Q2,,S08000031,,S12000039,,All Day cases,,2631,0,0,,2621,0,0,
2022Q3,p,S08000031,,S12000039,,All Day cases,,2938,0,0,,2922,0,0,
2017Q3,,S08000022,,S12000035,,All Day cases,,2001,0,0,,1977,0,0,
2017Q4,,S08000022,,S12000035,,All Day cases,,1959,0,0,,1940,0,0,
2018Q1,,S08000022,,S12000035,,All Day cases,,2055,0,0,,2035,0,0,
2018Q2,,S08000022,,S12000035,,All Day cases,,1919,0,0,,1894,0,0,
2018Q3,,S08000022,,S12000035,,All Day cases,,1960,0,0,,1946,0,0,
2018Q4,,S08000022,,S12000035,,All Day cases,,2029,0,0,,2010,0,0,
2019Q1,,S08000022,,S12000035,,All Day cases,,2007,0,0,,1991,0,0,
2019Q2,,S08000022,,S12000035,,All Day cases,,1959,0,0,,1944,0,0,
2019Q3,,S08000022,,S12000035,,All Day cases,,1970,0,0,,1958,0,0,
2019Q4,,S08000022,,S12000035,,All Day cases,,1849,0,0,,1826,0,0,
2020Q1,,S08000022,,S12000035,,All Day cases,,1870,0,0,,1859,0,0,
2020Q2,,S08000022,,S12000035,,All Day cases,,557,0,0,,551,0,0,
2020Q3,,S08000022,,S12000035,,All Day cases,,1184,0,0,,1169,0,0,
2020Q4,,S08000022,,S12000035,,All Day cases,,1528,0,0,,1518,0,0,
2021Q1,,S08000022,,S12000035,,All Day cases,,1448,0,0,,1440,0,0,
2021Q2,,S08000022,,S12000035,,All Day cases,,1908,0,0,,1894,0,0,
2021Q3,,S08000022,,S12000035,,All Day cases,,1777,0,0,,1764,0,0,
2021Q4,,S08000022,,S12000035,,All Day cases,,1733,0,0,,1720,0,0,
2022Q1,,S08000022,,S12000035,,All Day cases,,2084,0,0,,2072,0,0,
2022Q2,,S08000022,,S12000035,,All Day cases,,2008,0,0,,1992,0,0,
2022Q3,p,S08000022,,S12000035,,All Day cases,,2266,0,0,,2253,0,0,
2017Q3,,S08000022,,S12000017,,All Day cases,,4345,0,0,,4142,0,0,
2017Q4,,S08000022,,S12000017,,All Day cases,,4271,0,0,,4040,5,0.001237624,
2018Q1,,S08000022,,S12000017,,All Day cases,,4360,0,0,,4125,5,0.001212121,
2018Q2,,S08000022,,S12000017,,All Day cases,,4690,0,0,,4511,5,0.001108402,
2018Q3,,S08000022,,S12000017,,All Day cases,,4492,0,0,,4245,6,0.001413428,
2018Q4,,S08000022,,S12000017,,All Day cases,,4800,0,0,,4462,9,0.002017033,
2019Q1,,S08000022,,S12000017,,All Day cases,,5212,0,0,,4796,8,0.001668057,
2019Q2,,S08000022,,S12000017,,All Day cases,,5159,0,0,,4725,0,0,
2019Q3,,S08000022,,S12000017,,All Day cases,,5103,0,0,,4732,5,0.001056636,
2019Q4,,S08000022,,S12000017,,All Day cases,,5234,0,0,,4846,0,0,
2020Q1,,S08000022,,S12000017,,All Day cases,,4636,0,0,,4251,0,0,
2020Q2,,S08000022,,S12000017,,All Day cases,,2156,0,0,,2035,0,0,
2020Q3,,S08000022,,S12000017,,All Day cases,,3901,0,0,,3676,0,0,
2020Q4,,S08000022,,S12000017,,All Day cases,,3889,0,0,,3665,0,0,
2021Q1,,S08000022,,S12000017,,All Day cases,,3344,0,0,,3089,0,0,
2021Q2,,S08000022,,S12000017,,All Day cases,,4125,0,0,,3756,0,0,
2021Q3,,S08000022,,S12000017,,All Day cases,,3907,0,0,,3614,5,0.001383509,
2021Q4,,S08000022,,S12000017,,All Day cases,,4053,0,0,,3716,5,0.001345533,
2022Q1,,S08000022,,S12000017,,All Day cases,,4197,0,0,,3909,0,0,
2022Q2,,S08000022,,S12000017,,All Day cases,,4147,0,0,,3860,5,0.001295337,
2022Q3,p,S08000022,,S12000017,,All Day cases,,4092,0,0,,3843,6,0.00156128,
2017Q3,,S08000022,,S08000022,d,All Day cases,,6346,0,0,,6119,0,0,
2017Q4,,S08000022,,S08000022,d,All Day cases,,6230,0,0,,5980,5,8.36E-04,
2018Q1,,S08000022,,S08000022,d,All Day cases,,6415,0,0,,6160,5,8.12E-04,
2018Q2,,S08000022,,S08000022,d,All Day cases,,6609,0,0,,6405,5,7.81E-04,
2018Q3,,S08000022,,S08000022,d,All Day cases,,6452,0,0,,6191,6,9.69E-04,
2018Q4,,S08000022,,S08000022,d,All Day cases,,6829,0,0,,6472,9,0.001390606,
2019Q1,,S08000022,,S08000022,d,All Day cases,,7219,0,0,,6787,8,0.001178724,
2019Q2,,S08000022,,S08000022,d,All Day cases,,7118,0,0,,6669,5,7.50E-04,
2019Q3,,S08000022,,S08000022,d,All Day cases,,7073,0,0,,6690,5,7.47E-04,
2019Q4,,S08000022,,S08000022,d,All Day cases,,7083,0,0,,6672,0,0,
2020Q1,,S08000022,,S08000022,d,All Day cases,,6506,0,0,,6110,0,0,
2020Q2,,S08000022,,S08000022,d,All Day cases,,2713,0,0,,2586,0,0,
2020Q3,,S08000022,,S08000022,d,All Day cases,,5085,0,0,,4845,0,0,
2020Q4,,S08000022,,S08000022,d,All Day cases,,5417,0,0,,5183,0,0,
2021Q1,,S08000022,,S08000022,d,All Day cases,,4792,0,0,,4529,0,0,
2021Q2,,S08000022,,S08000022,d,All Day cases,,6033,0,0,,5650,0,0,
2021Q3,,S08000022,,S08000022,d,All Day cases,,5684,0,0,,5378,5,9.30E-04,
2021Q4,,S08000022,,S08000022,d,All Day cases,,5786,0,0,,5436,5,9.20E-04,
2022Q1,,S08000022,,S08000022,d,All Day cases,,6281,0,0,,5981,0,0,
2022Q2,,S08000022,,S08000022,d,All Day cases,,6155,0,0,,5852,5,8.54E-04,
2022Q3,p,S08000022,,S08000022,d,All Day cases,,6358,0,0,,6096,6,9.84E-04,
2017Q3,,S08000032,,S08000032,d,All Day cases,,17283,0,0,,16997,0,0,
2017Q4,,S08000032,,S08000032,d,All Day cases,,17204,0,0,,16914,0,0,
2018Q1,,S08000032,,S08000032,d,All Day cases,,16422,0,0,,16157,0,0,
2018Q2,,S08000032,,S08000032,d,All Day cases,,17826,0,0,,17571,0,0,
2018Q3,,S08000032,,S08000032,d,All Day cases,,17019,0,0,,16753,0,0,
2018Q4,,S08000032,,S08000032,d,All Day cases,,17597,0,0,,17341,0,0,
2019Q1,,S08000032,,S08000032,d,All Day cases,,18785,0,0,,18520,0,0,
2019Q2,,S08000032,,S08000032,d,All Day cases,,17843,0,0,,17564,0,0,
2019Q3,,S08000032,,S08000032,d,All Day cases,,18139,0,0,,17872,0,0,
2019Q4,,S08000032,,S08000032,d,All Day cases,,17549,0,0,,17378,0,0,
2020Q1,,S08000032,,S08000032,d,All Day cases,,15775,0,0,,15604,0,0,
2020Q2,,S08000032,,S08000032,d,All Day cases,,4248,0,0,,4176,0,0,
2020Q3,,S08000032,,S08000032,d,All Day cases,,8149,0,0,,8022,0,0,
2020Q4,,S08000032,,S08000032,d,All Day cases,,11443,0,0,,11313,0,0,
2021Q1,,S08000032,,S08000032,d,All Day cases,,10578,0,0,,10469,0,0,
2021Q2,,S08000032,,S08000032,d,All Day cases,,12993,0,0,,12855,0,0,
2021Q3,,S08000032,,S08000032,d,All Day cases,,12296,0,0,,12182,0,0,
2021Q4,,S08000032,,S08000032,d,All Day cases,,12931,0,0,,12825,0,0,
2022Q1,,S08000032,,S08000032,d,All Day cases,,13056,0,0,,12968,0,0,
2022Q2,,S08000032,,S08000032,d,All Day cases,,13389,0,0,,13317,0,0,
2022Q3,p,S08000032,,S08000032,d,All Day cases,,13609,0,0,,13519,0,0,
2017Q3,,S08000032,,S12000050,,All Day cases,,9312,0,0,,9150,0,0,
2017Q4,,S08000032,,S12000050,,All Day cases,,9182,0,0,,9020,0,0,
2018Q1,,S08000032,,S12000050,,All Day cases,,8759,0,0,,8606,0,0,
2018Q2,,S08000032,,S12000050,,All Day cases,,9444,0,0,,9315,0,0,
2018Q3,,S08000032,,S12000050,,All Day cases,,9063,0,0,,8932,0,0,
2018Q4,,S08000032,,S12000050,,All Day cases,,9214,0,0,,9086,0,0,
2019Q1,,S08000032,,S12000050,,All Day cases,,9947,0,0,,9799,0,0,
2019Q2,,S08000032,,S12000050,,All Day cases,,9269,0,0,,9143,0,0,
2019Q3,,S08000032,,S12000050,,All Day cases,,9395,0,0,,9271,0,0,
2019Q4,,S08000032,,S12000050,,All Day cases,,8909,0,0,,8817,0,0,
2020Q1,,S08000032,,S12000050,,All Day cases,,8066,0,0,,7982,0,0,
2020Q2,,S08000032,,S12000050,,All Day cases,,2072,0,0,,2037,0,0,
2020Q3,,S08000032,,S12000050,,All Day cases,,4098,0,0,,4045,0,0,
2020Q4,,S08000032,,S12000050,,All Day cases,,5956,0,0,,5890,0,0,
2021Q1,,S08000032,,S12000050,,All Day cases,,5438,0,0,,5387,0,0,
2021Q2,,S08000032,,S12000050,,All Day cases,,6638,0,0,,6562,0,0,
2021Q3,,S08000032,,S12000050,,All Day cases,,6287,0,0,,6233,0,0,
2021Q4,,S08000032,,S12000050,,All Day cases,,6715,0,0,,6665,0,0,
2022Q1,,S08000032,,S12000050,,All Day cases,,6604,0,0,,6561,0,0,
2022Q2,,S08000032,,S12000050,,All Day cases,,6851,0,0,,6811,0,0,
2022Q3,p,S08000032,,S12000050,,All Day cases,,7022,0,0,,6970,0,0,
2017Q3,,S08000032,,S12000029,,All Day cases,,7971,0,0,,7847,0,0,
2017Q4,,S08000032,,S12000029,,All Day cases,,8022,0,0,,7894,0,0,
2018Q1,,S08000032,,S12000029,,All Day cases,,7663,0,0,,7551,0,0,
2018Q2,,S08000032,,S12000029,,All Day cases,,8382,0,0,,8256,0,0,
2018Q3,,S08000032,,S12000029,,All Day cases,,7956,0,0,,7821,0,0,
2018Q4,,S08000032,,S12000029,,All Day cases,,8383,0,0,,8255,0,0,
2019Q1,,S08000032,,S12000029,,All Day cases,,8838,0,0,,8721,0,0,
2019Q2,,S08000032,,S12000029,,All Day cases,,8574,0,0,,8421,0,0,
2019Q3,,S08000032,,S12000029,,All Day cases,,8744,0,0,,8601,0,0,
2019Q4,,S08000032,,S12000029,,All Day cases,,8640,0,0,,8561,0,0,
2020Q1,,S08000032,,S12000029,,All Day cases,,7709,0,0,,7622,0,0,
2020Q2,,S08000032,,S12000029,,All Day cases,,2176,0,0,,2139,0,0,
2020Q3,,S08000032,,S12000029,,All Day cases,,4051,0,0,,3977,0,0,
2020Q4,,S08000032,,S12000029,,All Day cases,,5487,0,0,,5423,0,0,
2021Q1,,S08000032,,S12000029,,All Day cases,,5140,0,0,,5082,0,0,
2021Q2,,S08000032,,S12000029,,All Day cases,,6355,0,0,,6293,0,0,
2021Q3,,S08000032,,S12000029,,All Day cases,,6009,0,0,,5949,0,0,
2021Q4,,S08000032,,S12000029,,All Day cases,,6216,0,0,,6160,0,0,
2022Q1,,S08000032,,S12000029,,All Day cases,,6452,0,0,,6407,0,0,
2022Q2,,S08000032,,S12000029,,All Day cases,,6538,0,0,,6506,0,0,
2022Q3,p,S08000032,,S12000029,,All Day cases,,6587,0,0,,6549,0,0,
2017Q3,,S08000024,,S12000010,,All Day cases,,1936,0,0,,1923,0,0,
2017Q4,,S08000024,,S12000010,,All Day cases,,1844,0,0,,1828,0,0,
2018Q1,,S08000024,,S12000010,,All Day cases,,1726,0,0,,1711,0,0,
2018Q2,,S08000024,,S12000010,,All Day cases,,2081,0,0,,2062,0,0,
2018Q3,,S08000024,,S12000010,,All Day cases,,2056,0,0,,2035,0,0,
2018Q4,,S08000024,,S12000010,,All Day cases,,1998,0,0,,1970,0,0,
2019Q1,,S08000024,,S12000010,,All Day cases,,2061,0,0,,2045,0,0,
2019Q2,,S08000024,,S12000010,,All Day cases,,2190,0,0,,2172,0,0,
2019Q3,,S08000024,,S12000010,,All Day cases,,1953,0,0,,1938,0,0,
2019Q4,,S08000024,,S12000010,,All Day cases,,1948,0,0,,1923,0,0,
2020Q1,,S08000024,,S12000010,,All Day cases,,1813,0,0,,1789,0,0,
2020Q2,,S08000024,,S12000010,,All Day cases,,1006,0,0,,983,0,0,
2020Q3,,S08000024,,S12000010,,All Day cases,,1442,0,0,,1428,0,0,
2020Q4,,S08000024,,S12000010,,All Day cases,,1500,0,0,,1486,0,0,
2021Q1,,S08000024,,S12000010,,All Day cases,,1538,0,0,,1518,0,0,
2021Q2,,S08000024,,S12000010,,All Day cases,,1767,0,0,,1750,0,0,
2021Q3,,S08000024,,S12000010,,All Day cases,,1840,0,0,,1818,0,0,
2021Q4,,S08000024,,S12000010,,All Day cases,,1809,0,0,,1783,5,0.002804262,
2022Q1,,S08000024,,S12000010,,All Day cases,,1888,0,0,,1867,0,0,
2022Q2,,S08000024,,S12000010,,All Day cases,,2075,0,0,,2047,5,0.002442599,
2022Q3,p,S08000024,,S12000010,,All Day cases,,2110,0,0,,2069,5,0.002416626,
2017Q3,,S08000024,,S12000036,,All Day cases,,7822,0,0,,7763,0,0,
2017Q4,,S08000024,,S12000036,,All Day cases,,7948,0,0,,7888,0,0,
2018Q1,,S08000024,,S12000036,,All Day cases,,7808,0,0,,7748,0,0,
2018Q2,,S08000024,,S12000036,,All Day cases,,8309,0,0,,8246,0,0,
2018Q3,,S08000024,,S12000036,,All Day cases,,8120,0,0,,8067,0,0,
2018Q4,,S08000024,,S12000036,,All Day cases,,8322,0,0,,8254,0,0,
2019Q1,,S08000024,,S12000036,,All Day cases,,8150,0,0,,8084,0,0,
2019Q2,,S08000024,,S12000036,,All Day cases,,8440,0,0,,8354,0,0,
2019Q3,,S08000024,,S12000036,,All Day cases,,8049,0,0,,7960,0,0,
2019Q4,,S08000024,,S12000036,,All Day cases,,8238,0,0,,8137,0,0,
2020Q1,,S08000024,,S12000036,,All Day cases,,7611,0,0,,7527,0,0,
2020Q2,,S08000024,,S12000036,,All Day cases,,4275,0,0,,4194,0,0,
2020Q3,,S08000024,,S12000036,,All Day cases,,5847,0,0,,5780,0,0,
2020Q4,,S08000024,,S12000036,,All Day cases,,6916,0,0,,6845,0,0,
2021Q1,,S08000024,,S12000036,,All Day cases,,6775,0,0,,6699,0,0,
2021Q2,,S08000024,,S12000036,,All Day cases,,7196,0,0,,7120,0,0,
2021Q3,,S08000024,,S12000036,,All Day cases,,7171,0,0,,7102,8,0.001126443,
2021Q4,,S08000024,,S12000036,,All Day cases,,7172,0,0,,7095,14,0.001973221,
2022Q1,,S08000024,,S12000036,,All Day cases,,7641,0,0,,7511,18,0.002396485,
2022Q2,,S08000024,,S12000036,,All Day cases,,7732,0,0,,7622,25,0.003279979,
2022Q3,p,S08000024,,S12000036,,All Day cases,,8172,0,0,,8016,24,0.002994012,
2017Q3,,S08000024,,S12000019,,All Day cases,,1590,0,0,,1571,0,0,
2017Q4,,S08000024,,S12000019,,All Day cases,,1680,0,0,,1674,0,0,
2018Q1,,S08000024,,S12000019,,All Day cases,,1706,0,0,,1686,0,0,
2018Q2,,S08000024,,S12000019,,All Day cases,,1657,0,0,,1648,0,0,
2018Q3,,S08000024,,S12000019,,All Day cases,,1676,0,0,,1661,0,0,
2018Q4,,S08000024,,S12000019,,All Day cases,,1754,0,0,,1735,0,0,
2019Q1,,S08000024,,S12000019,,All Day cases,,1818,0,0,,1803,0,0,
2019Q2,,S08000024,,S12000019,,All Day cases,,1828,0,0,,1818,0,0,
2019Q3,,S08000024,,S12000019,,All Day cases,,1786,0,0,,1763,0,0,
2019Q4,,S08000024,,S12000019,,All Day cases,,1749,0,0,,1738,0,0,
2020Q1,,S08000024,,S12000019,,All Day cases,,1658,0,0,,1638,0,0,
2020Q2,,S08000024,,S12000019,,All Day cases,,825,0,0,,811,0,0,
2020Q3,,S08000024,,S12000019,,All Day cases,,1225,0,0,,1216,0,0,
2020Q4,,S08000024,,S12000019,,All Day cases,,1297,0,0,,1279,0,0,
2021Q1,,S08000024,,S12000019,,All Day cases,,1380,0,0,,1370,0,0,
2021Q2,,S08000024,,S12000019,,All Day cases,,1735,0,0,,1720,0,0,
2021Q3,,S08000024,,S12000019,,All Day cases,,1521,0,0,,1502,0,0,
2021Q4,,S08000024,,S12000019,,All Day cases,,1448,0,0,,1429,10,0.006997901,
2022Q1,,S08000024,,S12000019,,All Day cases,,1581,0,0,,1548,11,0.007105943,
2022Q2,,S08000024,,S12000019,,All Day cases,,1470,0,0,,1445,10,0.006920415,
2022Q3,p,S08000024,,S12000019,,All Day cases,,1595,0,0,,1555,10,0.006430868,
2017Q3,,S08000024,,S08000024,d,All Day cases,,14625,0,0,,14508,0,0,
2017Q4,,S08000024,,S08000024,d,All Day cases,,14715,0,0,,14614,0,0,
2018Q1,,S08000024,,S08000024,d,All Day cases,,14377,0,0,,14256,0,0,
2018Q2,,S08000024,,S08000024,d,All Day cases,,15326,0,0,,15204,0,0,
2018Q3,,S08000024,,S08000024,d,All Day cases,,15046,0,0,,14927,0,0,
2018Q4,,S08000024,,S08000024,d,All Day cases,,15071,0,0,,14936,0,0,
2019Q1,,S08000024,,S08000024,d,All Day cases,,14956,0,0,,14836,0,0,
2019Q2,,S08000024,,S08000024,d,All Day cases,,15579,0,0,,15431,5,3.24E-04,
2019Q3,,S08000024,,S08000024,d,All Day cases,,14953,0,0,,14808,0,0,
2019Q4,,S08000024,,S08000024,d,All Day cases,,15298,0,0,,15136,5,3.30E-04,
2020Q1,,S08000024,,S08000024,d,All Day cases,,14668,0,0,,14509,0,0,
2020Q2,,S08000024,,S08000024,d,All Day cases,,8109,0,0,,7960,0,0,
2020Q3,,S08000024,,S08000024,d,All Day cases,,11187,0,0,,11054,0,0,
2020Q4,,S08000024,,S08000024,d,All Day cases,,12860,0,0,,12732,5,3.93E-04,
2021Q1,,S08000024,,S08000024,d,All Day cases,,13053,0,0,,12922,0,0,
2021Q2,,S08000024,,S08000024,d,All Day cases,,14194,0,0,,14057,0,0,
2021Q3,,S08000024,,S08000024,d,All Day cases,,14235,0,0,,14073,28,0.001989626,
2021Q4,,S08000024,,S08000024,d,All Day cases,,13740,0,0,,13574,47,0.003462502,
2022Q1,,S08000024,,S08000024,d,All Day cases,,14786,0,0,,14557,50,0.003434774,
2022Q2,,S08000024,,S08000024,d,All Day cases,,14970,0,0,,14750,69,0.004677966,
2022Q3,p,S08000024,,S08000024,d,All Day cases,,15537,0,0,,15249,55,0.003606794,
2017Q3,,S08000024,,S12000040,,All Day cases,,3277,0,0,,3251,0,0,
2017Q4,,S08000024,,S12000040,,All Day cases,,3243,0,0,,3224,0,0,
2018Q1,,S08000024,,S12000040,,All Day cases,,3137,0,0,,3111,0,0,
2018Q2,,S08000024,,S12000040,,All Day cases,,3279,0,0,,3248,0,0,
2018Q3,,S08000024,,S12000040,,All Day cases,,3194,0,0,,3164,0,0,
2018Q4,,S08000024,,S12000040,,All Day cases,,2997,0,0,,2977,0,0,
2019Q1,,S08000024,,S12000040,,All Day cases,,2927,0,0,,2904,0,0,
2019Q2,,S08000024,,S12000040,,All Day cases,,3121,0,0,,3087,0,0,
2019Q3,,S08000024,,S12000040,,All Day cases,,3165,0,0,,3147,0,0,
2019Q4,,S08000024,,S12000040,,All Day cases,,3363,0,0,,3338,0,0,
2020Q1,,S08000024,,S12000040,,All Day cases,,3586,0,0,,3555,0,0,
2020Q2,,S08000024,,S12000040,,All Day cases,,2003,0,0,,1972,0,0,
2020Q3,,S08000024,,S12000040,,All Day cases,,2673,0,0,,2630,0,0,
2020Q4,,S08000024,,S12000040,,All Day cases,,3147,0,0,,3122,0,0,
2021Q1,,S08000024,,S12000040,,All Day cases,,3360,0,0,,3335,0,0,
2021Q2,,S08000024,,S12000040,,All Day cases,,3496,0,0,,3467,0,0,
2021Q3,,S08000024,,S12000040,,All Day cases,,3703,0,0,,3651,19,0.005204054,
2021Q4,,S08000024,,S12000040,,All Day cases,,3311,0,0,,3267,17,0.005203551,
2022Q1,,S08000024,,S12000040,,All Day cases,,3676,0,0,,3631,21,0.005783531,
2022Q2,,S08000024,,S12000040,,All Day cases,,3693,0,0,,3636,31,0.008525853,
2022Q3,p,S08000024,,S12000040,,All Day cases,,3660,0,0,,3609,16,0.004433361,
2017Q3,,S08000025,,S08000025,d,All Day cases,,489,0,0,,485,0,0,
2017Q4,,S08000025,,S08000025,d,All Day cases,,581,0,0,,578,0,0,
2018Q1,,S08000025,,S08000025,d,All Day cases,,639,0,0,,634,0,0,
2018Q2,,S08000025,,S08000025,d,All Day cases,,574,0,0,,570,0,0,
2018Q3,,S08000025,,S08000025,d,All Day cases,,610,0,0,,607,0,0,
2018Q4,,S08000025,,S08000025,d,All Day cases,,652,0,0,,644,0,0,
2019Q1,,S08000025,,S08000025,d,All Day cases,,651,0,0,,643,0,0,
2019Q2,,S08000025,,S08000025,d,All Day cases,,670,0,0,,663,0,0,
2019Q3,,S08000025,,S08000025,d,All Day cases,,828,0,0,,823,0,0,
2019Q4,,S08000025,,S08000025,d,All Day cases,,810,0,0,,803,0,0,
2020Q1,,S08000025,,S08000025,d,All Day cases,,714,0,0,,703,0,0,
2020Q2,,S08000025,,S08000025,d,All Day cases,,428,0,0,,424,0,0,
2020Q3,,S08000025,,S08000025,d,All Day cases,,641,0,0,,640,0,0,
2020Q4,,S08000025,,S08000025,d,All Day cases,,688,0,0,,686,0,0,
2021Q1,,S08000025,,S08000025,d,All Day cases,,664,0,0,,658,0,0,
2021Q2,,S08000025,,S08000025,d,All Day cases,,718,0,0,,702,0,0,
2021Q3,,S08000025,,S08000025,d,All Day cases,,762,0,0,,753,0,0,
2021Q4,,S08000025,,S08000025,d,All Day cases,,798,0,0,,794,0,0,
2022Q1,,S08000025,,S08000025,d,All Day cases,,823,0,0,,820,0,0,
2022Q2,,S08000025,,S08000025,d,All Day cases,,818,0,0,,816,0,0,
2022Q3,p,S08000025,,S08000025,d,All Day cases,,728,0,0,,723,0,0,
2017Q3,,S08000025,,S12000023,,All Day cases,,489,0,0,,485,0,0,
2017Q4,,S08000025,,S12000023,,All Day cases,,581,0,0,,578,0,0,
2018Q1,,S08000025,,S12000023,,All Day cases,,639,0,0,,634,0,0,
2018Q2,,S08000025,,S12000023,,All Day cases,,574,0,0,,570,0,0,
2018Q3,,S08000025,,S12000023,,All Day cases,,610,0,0,,607,0,0,
2018Q4,,S08000025,,S12000023,,All Day cases,,652,0,0,,644,0,0,
2019Q1,,S08000025,,S12000023,,All Day cases,,651,0,0,,643,0,0,
2019Q2,,S08000025,,S12000023,,All Day cases,,670,0,0,,663,0,0,
2019Q3,,S08000025,,S12000023,,All Day cases,,828,0,0,,823,0,0,
2019Q4,,S08000025,,S12000023,,All Day cases,,810,0,0,,803,0,0,
2020Q1,,S08000025,,S12000023,,All Day cases,,714,0,0,,703,0,0,
2020Q2,,S08000025,,S12000023,,All Day cases,,428,0,0,,424,0,0,
2020Q3,,S08000025,,S12000023,,All Day cases,,641,0,0,,640,0,0,
2020Q4,,S08000025,,S12000023,,All Day cases,,688,0,0,,686,0,0,
2021Q1,,S08000025,,S12000023,,All Day cases,,664,0,0,,658,0,0,
2021Q2,,S08000025,,S12000023,,All Day cases,,718,0,0,,702,0,0,
2021Q3,,S08000025,,S12000023,,All Day cases,,762,0,0,,753,0,0,
2021Q4,,S08000025,,S12000023,,All Day cases,,798,0,0,,794,0,0,
2022Q1,,S08000025,,S12000023,,All Day cases,,823,0,0,,820,0,0,
2022Q2,,S08000025,,S12000023,,All Day cases,,818,0,0,,816,0,0,
2022Q3,p,S08000025,,S12000023,,All Day cases,,728,0,0,,723,0,0,
2017Q3,,S08000026,,S08000026,d,All Day cases,,690,0,0,,684,0,0,
2017Q4,,S08000026,,S08000026,d,All Day cases,,674,0,0,,672,0,0,
2018Q1,,S08000026,,S08000026,d,All Day cases,,601,0,0,,597,0,0,
2018Q2,,S08000026,,S08000026,d,All Day cases,,720,0,0,,715,0,0,
2018Q3,,S08000026,,S08000026,d,All Day cases,,674,0,0,,668,0,0,
2018Q4,,S08000026,,S08000026,d,All Day cases,,660,0,0,,660,0,0,
2019Q1,,S08000026,,S08000026,d,All Day cases,,684,0,0,,681,0,0,
2019Q2,,S08000026,,S08000026,d,All Day cases,,682,0,0,,679,0,0,
2019Q3,,S08000026,,S08000026,d,All Day cases,,597,0,0,,594,0,0,
2019Q4,,S08000026,,S08000026,d,All Day cases,,680,0,0,,676,0,0,
2020Q1,,S08000026,,S08000026,d,All Day cases,,607,0,0,,605,0,0,
2020Q2,,S08000026,,S08000026,d,All Day cases,,161,0,0,,161,0,0,
2020Q3,,S08000026,,S08000026,d,All Day cases,,341,0,0,,338,0,0,
2020Q4,,S08000026,,S08000026,d,All Day cases,,378,0,0,,375,0,0,
2021Q1,,S08000026,,S08000026,d,All Day cases,,442,0,0,,442,0,0,
2021Q2,,S08000026,,S08000026,d,All Day cases,,525,0,0,,521,0,0,
2021Q3,,S08000026,,S08000026,d,All Day cases,,418,0,0,,412,0,0,
2021Q4,,S08000026,,S08000026,d,All Day cases,,496,0,0,,493,0,0,
2022Q1,,S08000026,,S08000026,d,All Day cases,,584,0,0,,581,0,0,
